"ID"	"R_G"	"LOD"
"NC_021312.1"	"0.445445671076816"	"0"
"NC_021315.1"	"0.658985621492034"	"0"
"NC_021318.1"	"0.296841076108424"	"0"
"NC_021319.1"	"0.314983615506825"	"0"
"NC_021321.1"	"0.228629372759006"	"0"
"NC_021326.1"	"0.21479777090312"	"0"
"NC_021327.1"	"0.369582945647905"	"0"
"NC_021328.1"	"0.296917641981181"	"0"
"NC_021329.1"	"0.349459049886129"	"0"
"NC_021330.1"	"0.21523705065403"	"0"
"NC_021331.1"	"0.779852782235914"	"0"
"NC_021334.1"	"0.248791958847873"	"0"
"NC_021335.1"	"0.248828762912499"	"0"
"NC_021337.1"	"0.544458967741697"	"0"
"NC_021339.1"	"0.255748160970543"	"0"
"NC_021340.1"	"0.306514218000767"	"0"
"NC_021342.2"	"0.51036191397303"	"0"
"NC_021344.2"	"0.833461379822425"	"1"
"NC_021346.1"	"0.306136985448058"	"0"
"NC_021347.1"	"0.410155326478967"	"0"
"NC_021348.1"	"0.265697309532204"	"0"
"NC_021349.1"	"0.330165695360906"	"0"
"NC_021472.1"	"0.688951137058681"	"0"
"NC_021483.1"	"0.357337246027086"	"0"
"NC_021529.2"	"0.337352749435766"	"0"
"NC_021530.1"	"0.212827144682402"	"0"
"NC_021531.1"	"0.866367918191089"	"1"
"NC_021534.1"	"0.916338304552472"	"1"
"NC_021535.1"	"0.212547619632945"	"0"
"NC_021536.1"	"0.282161768834887"	"0"
"NC_021537.1"	"0.35512434639645"	"0"
"NC_021538.1"	"0.335479336359334"	"0"
"NC_021540.1"	"0.222943908738797"	"0"
"NC_021556.1"	"0.249057906278835"	"0"
"NC_021557.1"	"0.732684444738833"	"0"
"NC_021559.1"	"0.255553242759698"	"0"
"NC_021560.1"	"0.66666535151549"	"0"
"NC_021563.1"	"0.826214738936569"	"1"
"NC_021568.1"	"0.369030795822161"	"0"
"NC_021772.1"	"0.914994633350538"	"1"
"NC_021774.1"	"0.767989052116855"	"0"
"NC_021775.1"	"0.713394335157821"	"0"
"NC_021777.1"	"0.760448470492957"	"1"
"NC_021779.1"	"0.674191284054679"	"0"
"NC_021780.1"	"0.760161743855447"	"0"
"NC_021782.1"	"0.912072863510176"	"1"
"NC_021783.1"	"0.791312965171965"	"1"
"NC_021788.1"	"0.19365016851294"	"0"
"NC_021789.1"	"0.204885313923894"	"0"
"NC_021792.1"	"0.229060777026086"	"0"
"NC_021794.1"	"0.253493848682117"	"0"
"NC_021796.1"	"0.222029010067212"	"0"
"NC_021798.1"	"0.296660596110858"	"0"
"NC_021800.1"	"0.245247018812348"	"0"
"NC_021801.1"	"0.240463843167923"	"0"
"NC_021804.1"	"0.249830925360928"	"0"
"NC_021805.1"	"0.329343291330981"	"0"
"NC_021806.1"	"0.286169069920738"	"0"
"NC_021852.1"	"0.934811052308669"	"1"
"NC_021853.1"	"0.907751335932997"	"1"
"NC_021854.1"	"0.899507017098084"	"1"
"NC_021855.1"	"0.887284257631054"	"1"
"NC_021856.1"	"0.199442390747072"	"0"
"NC_021857.1"	"0.717180336575117"	"0"
"NC_021858.1"	"0.48155250387323"	"0"
"NC_021860.1"	"0.90005376664502"	"1"
"NC_021861.1"	"0.961342776306419"	"1"
"NC_021863.1"	"0.233087553137927"	"0"
"NC_021867.1"	"0.692749591101274"	"0"
"NC_021868.1"	"0.649468757563538"	"0"
"NC_021923.1"	"0.209627614193"	"0"
"NC_021924.1"	"0.240756322018974"	"0"
"NC_021929.1"	"0.368241562194079"	"0"
"NC_022052.1"	"0.22109389663335"	"0"
"NC_022054.1"	"0.309003963530657"	"0"
"NC_022055.1"	"0.233425026212047"	"0"
"NC_022057.1"	"0.235926706515206"	"0"
"NC_022059.1"	"0.274605169212122"	"0"
"NC_022060.1"	"0.219939194603001"	"0"
"NC_022061.1"	"0.619020626230112"	"0"
"NC_022062.1"	"0.242985672189043"	"0"
"NC_022063.1"	"0.366946063929883"	"0"
"NC_022064.1"	"0.365437429753942"	"0"
"NC_022065.1"	"0.228625544527372"	"0"
"NC_022066.1"	"0.258416905190393"	"0"
"NC_022067.1"	"0.253658809625729"	"0"
"NC_022071.1"	"0.249588608113237"	"0"
"NC_022085.1"	"0.308207222522504"	"0"
"NC_022086.1"	"0.221341102083843"	"0"
"NC_022088.2"	"0.455257779989493"	"0"
"NC_022090.1"	"0.217177508188671"	"0"
"NC_022094.1"	"0.28299229243778"	"0"
"NC_022096.1"	"0.881634073107733"	"1"
"NC_022098.1"	"0.47812730889654"	"0"
"NC_022249.1"	"0.271748747220827"	"0"
"NC_022323.1"	"0.880533126788646"	"1"
"NC_022324.1"	"0.309176204594941"	"0"
"NC_022325.1"	"0.288595128277946"	"0"
"NC_022328.1"	"0.859131963694523"	"1"
"NC_022329.1"	"0.279571093992317"	"0"
"NC_022331.2"	"0.807828845114696"	"1"
"NC_022332.1"	"0.278332195301204"	"0"
"NC_022334.1"	"0.563275945571019"	"0"
"NC_022339.1"	"0.530973714296126"	"0"
"NC_022342.1"	"0.578591480625983"	"0"
"NC_022343.1"	"0.671953734671934"	"0"
"NC_022517.1"	"0.274616448162002"	"0"
"NC_022563.1"	"0.387487307194781"	"0"
"NC_022564.1"	"0.642340331452425"	"0"
"NC_022581.1"	"0.245573369411312"	"0"
"NC_022613.1"	"0.224421523671768"	"0"
"NC_022633.1"	"0.292220817082939"	"0"
"NC_022646.1"	"0.308331097712839"	"0"
"NC_022647.1"	"0.295128277382627"	"0"
"NC_022744.1"	"0.583006919574239"	"0"
"NC_022747.1"	"0.62875583743687"	"0"
"NC_022749.1"	"0.757205291006746"	"1"
"NC_022750.1"	"0.616756656266887"	"0"
"NC_022752.1"	"0.673026736436648"	"0"
"NC_022753.1"	"0.236087368385775"	"0"
"NC_022754.1"	"0.511607371370058"	"0"
"NC_022756.1"	"0.763117231175138"	"0"
"NC_022757.1"	"0.673940824247385"	"0"
"NC_022758.1"	"0.239662868568419"	"0"
"NC_022761.1"	"0.221905968712145"	"0"
"NC_022762.1"	"0.23815479111225"	"0"
"NC_022763.1"	"0.291146811908747"	"0"
"NC_022765.1"	"0.301215613057339"	"0"
"NC_022768.1"	"0.588129322665304"	"0"
"NC_022769.1"	"0.280254348334698"	"0"
"NC_022771.1"	"0.552509313717883"	"0"
"NC_022772.1"	"0.606607329277405"	"0"
"NC_022773.1"	"0.212673920519718"	"0"
"NC_022774.1"	"0.255908637069761"	"0"
"NC_022775.1"	"0.800748865664856"	"1"
"NC_022776.1"	"0.656286119389182"	"0"
"NC_022791.1"	"0.518943655342549"	"0"
"NC_022896.1"	"0.282457092907182"	"0"
"NC_022915.1"	"0.519725824574543"	"0"
"NC_022916.1"	"0.266380804634549"	"0"
"NC_022917.1"	"0.223997779206847"	"0"
"NC_022918.1"	"0.223810362058618"	"0"
"NC_022920.1"	"0.216496648999919"	"0"
"NC_022965.1"	"0.284216851043325"	"0"
"NC_022966.1"	"0.542013159528122"	"0"
"NC_022967.1"	"0.272162628057429"	"0"
"NC_022968.1"	"0.713835695214168"	"0"
"NC_022969.1"	"0.204831908928314"	"0"
"NC_022970.1"	"0.576226859009403"	"0"
"NC_022971.1"	"0.598968858786567"	"0"
"NC_022972.2"	"0.243615541414952"	"0"
"NC_022974.1"	"0.540469429253438"	"0"
"NC_022977.1"	"0.260750927193416"	"0"
"NC_022980.1"	"0.258347915847057"	"0"
"NC_022981.1"	"0.274937009037342"	"0"
"NC_022982.1"	"0.510768482626259"	"0"
"NC_022983.1"	"0.273538527989383"	"0"
"NC_022984.1"	"0.296785020698391"	"0"
"NC_022985.1"	"0.236153991116037"	"0"
"NC_022986.1"	"0.270150344128626"	"0"
"NC_022987.1"	"0.960172643761442"	"1"
"NC_022988.1"	"0.205319312908397"	"0"
"NC_022989.1"	"0.527785839701016"	"0"
"NC_023005.1"	"0.690989376397682"	"0"
"NC_023006.1"	"0.253515600904774"	"0"
"NC_023007.1"	"0.597123012550632"	"0"
"NC_023009.1"	"0.241054345185364"	"0"
"NC_023043.1"	"0.362954260297567"	"0"
"NC_023177.1"	"0.283988976900158"	"0"
"NC_023423.1"	"0.324013755259564"	"0"
"NC_023425.1"	"0.291373065034606"	"0"
"NC_023426.1"	"0.279226058986407"	"0"
"NC_023442.1"	"0.303908607646898"	"0"
"NC_023498.1"	"0.256576384559947"	"0"
"NC_023501.1"	"0.271953066444552"	"0"
"NC_023502.1"	"0.488009161190273"	"0"
"NC_023503.1"	"0.661055692438346"	"0"
"NC_023548.1"	"0.226475669326467"	"0"
"NC_023549.1"	"0.353628060860495"	"0"
"NC_023550.1"	"0.261974856451848"	"0"
"NC_023551.1"	"0.726242209555161"	"0"
"NC_023552.1"	"0.322054195020998"	"0"
"NC_023553.1"	"0.260380684257584"	"0"
"NC_023554.1"	"0.787093330791205"	"1"
"NC_023555.1"	"0.224746130106903"	"0"
"NC_023556.1"	"0.683736177362641"	"0"
"NC_023557.1"	"0.445104923885565"	"0"
"NC_023558.1"	"0.807959734570719"	"1"
"NC_023559.1"	"0.223277198452687"	"0"
"NC_023560.1"	"0.315305867699139"	"0"
"NC_023561.1"	"0.892110766101594"	"1"
"NC_023563.1"	"0.215422863599712"	"0"
"NC_023564.1"	"0.292166152256444"	"0"
"NC_023566.1"	"0.499343102644447"	"0"
"NC_023567.2"	"0.876726121459561"	"1"
"NC_023568.1"	"0.322729634949252"	"0"
"NC_023569.1"	"0.263642011864887"	"0"
"NC_023570.1"	"0.95952730449721"	"1"
"NC_023571.1"	"0.258115350285197"	"0"
"NC_023573.1"	"0.274614759564016"	"0"
"NC_023574.1"	"0.89532870157607"	"1"
"NC_023575.1"	"0.729226606137035"	"0"
"NC_023576.1"	"0.90461810454448"	"1"
"NC_023577.1"	"0.30362139987438"	"0"
"NC_023578.1"	"0.502734474001935"	"0"
"NC_023579.1"	"0.572496005490801"	"0"
"NC_023580.1"	"0.210007268273487"	"0"
"NC_023581.1"	"0.234337207589802"	"0"
"NC_023583.1"	"0.612300207370923"	"0"
"NC_023584.1"	"0.292738119208965"	"0"
"NC_023586.1"	"0.26516284151831"	"0"
"NC_023587.1"	"0.211087025344688"	"0"
"NC_023588.1"	"0.581353362360283"	"0"
"NC_023589.1"	"0.695201101439705"	"0"
"NC_023590.1"	"0.740545426396096"	"0"
"NC_023592.1"	"0.292937012037241"	"0"
"NC_023593.1"	"0.669606217083658"	"0"
"NC_023594.2"	"0.254102947659869"	"0"
"NC_023595.2"	"0.762557172342613"	"0"
"NC_023600.1"	"0.619821287339184"	"0"
"NC_023601.1"	"0.6446198592227"	"0"
"NC_023602.1"	"0.609109500893037"	"0"
"NC_023603.1"	"0.5787181212703"	"0"
"NC_023604.1"	"0.829230991045192"	"1"
"NC_023605.1"	"0.248168213750263"	"0"
"NC_023606.1"	"0.334418452026082"	"0"
"NC_023607.1"	"0.364732456379321"	"0"
"NC_023608.1"	"0.616195953069233"	"0"
"NC_023610.1"	"0.740356803102485"	"0"
"NC_023611.1"	"0.203702401736982"	"0"
"NC_023613.1"	"0.24495224661723"	"0"
"NC_023615.1"	"0.232455554801751"	"0"
"NC_023632.1"	"0.301572097226784"	"0"
"NC_023638.1"	"0.313078408422122"	"0"
"NC_023641.1"	"0.356901926201457"	"0"
"NC_023677.1"	"0.360497852081307"	"0"
"NC_023681.1"	"0.19290616598659"	"0"
"NC_023682.1"	"0.322291740158613"	"0"
"NC_023686.1"	"0.316933132493439"	"0"
"NC_023687.1"	"0.309548051161752"	"0"
"NC_023688.1"	"0.887364422430955"	"1"
"NC_023690.1"	"0.306142006657983"	"0"
"NC_023691.1"	"0.59034610475302"	"0"
"NC_023692.1"	"0.334367502307988"	"0"
"NC_023693.1"	"0.703956401440974"	"0"
"NC_023694.1"	"0.318102841325031"	"0"
"NC_023695.1"	"0.296173598770955"	"0"
"NC_023696.1"	"0.236740065746028"	"0"
"NC_023697.1"	"0.251032025016095"	"0"
"NC_023698.1"	"0.227860090055683"	"0"
"NC_023699.1"	"0.281373126515429"	"0"
"NC_023700.1"	"0.63065158537823"	"0"
"NC_023701.1"	"0.56237269567374"	"0"
"NC_023702.1"	"0.292469859003152"	"0"
"NC_023703.1"	"0.404231466966503"	"0"
"NC_023705.1"	"0.518701091782959"	"0"
"NC_023706.1"	"0.213421624673136"	"0"
"NC_023707.1"	"0.363124704518265"	"0"
"NC_023710.1"	"0.300659004884433"	"0"
"NC_023712.1"	"0.310126681564971"	"0"
"NC_023714.1"	"0.200762478795235"	"0"
"NC_023716.1"	"0.341277635718898"	"0"
"NC_023717.1"	"0.834226771442158"	"1"
"NC_023719.1"	"0.206447539637199"	"0"
"NC_023720.1"	"0.29583290262539"	"0"
"NC_023721.1"	"0.23522319381706"	"0"
"NC_023722.1"	"0.375562757997284"	"0"
"NC_023723.1"	"0.312298034299173"	"0"
"NC_023724.1"	"0.245055847109538"	"0"
"NC_023725.1"	"0.292307512282852"	"0"
"NC_023727.1"	"0.223171793150737"	"0"
"NC_023728.1"	"0.210448845545802"	"0"
"NC_023729.1"	"0.308894192842148"	"0"
"NC_023730.1"	"0.557548302376286"	"0"
"NC_023731.1"	"0.220234411806086"	"0"
"NC_023732.1"	"0.484043435159067"	"0"
"NC_023734.1"	"0.540039280672669"	"0"
"NC_023735.1"	"0.528718971294229"	"0"
"NC_023736.1"	"0.248806715688643"	"0"
"NC_023737.1"	"0.272531083089"	"0"
"NC_023738.1"	"0.278106054636113"	"0"
"NC_023741.1"	"0.690642753913938"	"0"
"NC_023742.1"	"0.328934456519961"	"0"
"NC_023743.1"	"0.820321726899635"	"1"
"NC_023744.1"	"0.376243221983371"	"0"
"NC_023745.1"	"0.249465805834498"	"0"
"NC_023747.1"	"0.252131034964794"	"0"
"NC_023765.1"	"0.260345718023861"	"0"
"NC_023848.1"	"0.213716454789676"	"0"
"NC_023850.1"	"0.332395271370141"	"0"
"NC_023856.1"	"0.56135703067295"	"0"
"NC_023859.1"	"0.958655759145436"	"1"
"NC_023862.1"	"0.220767921062561"	"0"
"NC_023863.2"	"0.24973357533159"	"0"
"NC_023865.1"	"0.308448871512093"	"0"
"NC_023891.1"	"0.330927101918259"	"0"
"NC_023988.1"	"0.304878493388525"	"0"
"NC_024073.1"	"0.318124585039286"	"0"
"NC_024074.1"	"0.295554760227145"	"0"
"NC_024077.1"	"0.281121097337776"	"0"
"NC_024115.1"	"0.269148696909462"	"0"
"NC_024120.1"	"0.270690502988189"	"0"
"NC_024121.1"	"0.308760862296544"	"0"
"NC_024122.1"	"0.614197416781634"	"0"
"NC_024123.1"	"0.725254464450195"	"0"
"NC_024124.2"	"0.627825108175979"	"0"
"NC_024125.2"	"0.629295568682914"	"0"
"NC_024134.1"	"0.879018894951803"	"1"
"NC_024135.1"	"0.265911698145035"	"0"
"NC_024136.1"	"0.228922831983336"	"0"
"NC_024137.1"	"0.208172952330181"	"0"
"NC_024138.1"	"0.502291879179011"	"0"
"NC_024139.1"	"0.786840887103473"	"0"
"NC_024140.1"	"0.512919697984599"	"0"
"NC_024141.1"	"0.236467000313615"	"0"
"NC_024142.2"	"0.641309690796157"	"0"
"NC_024143.1"	"0.343445940806503"	"0"
"NC_024144.1"	"0.211209664074191"	"0"
"NC_024145.1"	"0.628302509531249"	"0"
"NC_024146.1"	"0.752098448641171"	"0"
"NC_024147.1"	"0.33200809582297"	"0"
"NC_024149.1"	"0.293532202017891"	"0"
"NC_024203.1"	"0.821968147147411"	"1"
"NC_024205.1"	"0.214068491161835"	"0"
"NC_024206.1"	"0.591829579368696"	"0"
"NC_024208.1"	"0.86012656146218"	"1"
"NC_024209.1"	"0.635721205488156"	"0"
"NC_024210.1"	"0.638724844178062"	"0"
"NC_024212.1"	"0.600116811602146"	"0"
"NC_024213.1"	"0.284120140766323"	"0"
"NC_024214.1"	"0.819792008487989"	"1"
"NC_024215.1"	"0.824278459958524"	"1"
"NC_024216.1"	"0.274966886360351"	"0"
"NC_024303.1"	"0.201778743649521"	"0"
"NC_024306.1"	"0.266732119887797"	"0"
"NC_024330.1"	"0.671635152249431"	"0"
"NC_024354.1"	"0.542430166478406"	"0"
"NC_024355.1"	"0.642418847524958"	"0"
"NC_024356.1"	"0.805643076977165"	"1"
"NC_024358.1"	"0.260595001579284"	"0"
"NC_024361.1"	"0.218138631321294"	"0"
"NC_024362.1"	"0.914266079743483"	"1"
"NC_024363.1"	"0.273319492775806"	"0"
"NC_024365.1"	"0.513542874099778"	"0"
"NC_024367.1"	"0.311475767305976"	"0"
"NC_024370.1"	"0.226307071874444"	"0"
"NC_024371.1"	"0.52288700524843"	"0"
"NC_024375.1"	"0.237438804527791"	"0"
"NC_024377.1"	"0.302629012895079"	"0"
"NC_024378.1"	"0.699522497774695"	"0"
"NC_024379.1"	"0.897042291582415"	"1"
"NC_024380.1"	"0.68823840800581"	"0"
"NC_024381.1"	"0.918147095103857"	"1"
"NC_024382.1"	"0.298126765609136"	"0"
"NC_024385.1"	"0.700426036734136"	"0"
"NC_024386.1"	"0.600175648107427"	"0"
"NC_024388.1"	"0.705708475697036"	"0"
"NC_024389.1"	"0.534617835448987"	"0"
"NC_024390.1"	"0.780317437814887"	"1"
"NC_024444.1"	"0.305844337913604"	"0"
"NC_024446.1"	"0.189794693336612"	"0"
"NC_024447.1"	"0.220907140378685"	"0"
"NC_024450.1"	"0.347492770540829"	"0"
"NC_024451.1"	"0.538004259847166"	"0"
"NC_024471.1"	"0.303449305859217"	"0"
"NC_024474.1"	"0.396129060241312"	"0"
"NC_024486.1"	"0.240031620313905"	"0"
"NC_024495.1"	"0.301295245873483"	"0"
"NC_024625.1"	"0.321039703365587"	"0"
"NC_024684.1"	"0.266513022603683"	"0"
"NC_024686.1"	"0.281422381402972"	"0"
"NC_024692.1"	"0.212526399437425"	"0"
"NC_024696.1"	"0.272267403307833"	"0"
"NC_024697.1"	"0.300235898095122"	"0"
"NC_024701.1"	"0.272657833275008"	"0"
"NC_024709.1"	"0.323223158542433"	"0"
"NC_024711.1"	"0.993385573636247"	"1"
"NC_024771.1"	"0.418912666224744"	"0"
"NC_024783.1"	"0.849302048139309"	"1"
"NC_024784.1"	"0.644317401849142"	"0"
"NC_024786.1"	"0.756409951976493"	"0"
"NC_024787.1"	"0.21746723661477"	"0"
"NC_024789.1"	"0.614845873289728"	"0"
"NC_024790.1"	"0.74747648110297"	"0"
"NC_024793.1"	"0.671906130722602"	"0"
"NC_024794.1"	"0.610136518906696"	"0"
"NC_024809.1"	"0.365977868749795"	"0"
"NC_024909.1"	"0.367441411925615"	"0"
"NC_025112.1"	"0.288482967529973"	"0"
"NC_025115.1"	"0.345727153240634"	"0"
"NC_025217.1"	"0.254797805277382"	"0"
"NC_025257.1"	"0.240256037539945"	"0"
"NC_025360.1"	"0.290911670922326"	"0"
"NC_025362.1"	"0.264001700615859"	"0"
"NC_025370.1"	"0.330320729646791"	"0"
"NC_025373.1"	"0.292335354978531"	"0"
"NC_025378.1"	"0.255729433254139"	"0"
"NC_025389.1"	"0.278370783311643"	"0"
"NC_025390.1"	"0.287476139860881"	"0"
"NC_025396.1"	"0.24861933369002"	"0"
"NC_025400.1"	"0.280773144603462"	"0"
"NC_025403.1"	"0.280436224418589"	"0"
"NC_025407.1"	"0.254472944675432"	"0"
"NC_025412.1"	"0.566434869226803"	"0"
"NC_025414.1"	"0.850989047813769"	"1"
"NC_025415.1"	"0.321549577695812"	"0"
"NC_025416.1"	"0.283850332667532"	"0"
"NC_025417.1"	"0.302258032415051"	"0"
"NC_025418.1"	"0.872876748317654"	"1"
"NC_025419.1"	"0.63148778160861"	"0"
"NC_025422.1"	"0.269190971726413"	"0"
"NC_025423.1"	"0.333726511357818"	"0"
"NC_025425.1"	"0.707404735353266"	"0"
"NC_025427.1"	"0.248306784924172"	"0"
"NC_025428.1"	"0.315197918532164"	"0"
"NC_025429.1"	"0.345064675775771"	"0"
"NC_025430.1"	"0.682729254712211"	"0"
"NC_025431.1"	"0.313813439067719"	"0"
"NC_025434.1"	"0.550003038436062"	"0"
"NC_025436.1"	"0.20313776984149"	"0"
"NC_025437.1"	"0.633674313022162"	"0"
"NC_025439.1"	"0.340010065475899"	"0"
"NC_025441.1"	"0.799913744393533"	"1"
"NC_025442.1"	"0.683515599725706"	"0"
"NC_025443.1"	"0.836106375896044"	"1"
"NC_025445.1"	"0.889996824245087"	"1"
"NC_025446.1"	"0.511760441388818"	"0"
"NC_025447.1"	"0.68092833449816"	"0"
"NC_025448.1"	"0.643234560374175"	"0"
"NC_025449.1"	"0.556268866668083"	"0"
"NC_025450.1"	"0.270122428391162"	"0"
"NC_025451.1"	"0.885315260817871"	"1"
"NC_025452.1"	"0.626564533329487"	"0"
"NC_025457.1"	"0.946968223761301"	"1"
"NC_025458.1"	"0.722660987353789"	"0"
"NC_025459.1"	"0.607588924771794"	"0"
"NC_025461.1"	"0.252296818471803"	"0"
"NC_025462.1"	"0.914438634730754"	"1"
"NC_025464.1"	"0.527093147026881"	"0"
"NC_025465.1"	"0.755418069803797"	"0"
"NC_025466.1"	"0.689998202416674"	"0"
"NC_025470.1"	"0.271812675247059"	"0"
"NC_025478.1"	"0.290594304428669"	"0"
"NC_025678.1"	"0.260541333387701"	"0"
"NC_025713.1"	"0.326515026745232"	"0"
"NC_025810.1"	"0.382673827451078"	"0"
"NC_025822.1"	"0.315931967548806"	"0"
"NC_025824.1"	"0.283493542062902"	"0"
"NC_025829.1"	"0.653662687668987"	"0"
"NC_025830.1"	"0.559409278334901"	"0"
"NC_025835.1"	"0.259811698130943"	"0"
"NC_025889.1"	"0.287932169840126"	"0"
"NC_025895.1"	"0.270994819637916"	"0"
"NC_025963.1"	"0.344117418573694"	"0"
"NC_025965.1"	"0.322433123367134"	"0"
"NC_025967.1"	"0.242580314492672"	"0"
"NC_026010.1"	"0.78782172369406"	"1"
"NC_026014.1"	"0.707782271859611"	"0"
"NC_026017.1"	"0.767135053289887"	"1"
"NC_026020.2"	"0.280914449697509"	"0"
"NC_026136.1"	"0.312847097785241"	"0"
"NC_026139.1"	"0.349250798607913"	"0"
"NC_026144.1"	"0.735801711644455"	"1"
"NC_026169.1"	"0.729489133162847"	"1"
"NC_026170.1"	"0.956699880904639"	"1"
"NC_026245.1"	"0.323061203770208"	"0"
"NC_026252.1"	"0.699781012617817"	"0"
"NC_026264.1"	"0.362450291997188"	"0"
"NC_026265.1"	"0.301283756658924"	"0"
"NC_026268.1"	"0.22865907353855"	"0"
"NC_026270.1"	"0.673207500736553"	"0"
"NC_026275.1"	"0.810988989190674"	"1"
"NC_026421.1"	"0.277970791194027"	"0"
"NC_026430.1"	"0.2184388238261"	"0"
"NC_026508.1"	"0.368786823948364"	"0"
"NC_026511.1"	"0.292403366909295"	"0"
"NC_026582.1"	"0.890138302565985"	"1"
"NC_026583.1"	"0.221795639708611"	"0"
"NC_026584.1"	"0.395889998636127"	"0"
"NC_026586.1"	"0.554395320669472"	"0"
"NC_026587.1"	"0.490292490563065"	"0"
"NC_026588.1"	"0.251896918281364"	"0"
"NC_026589.1"	"0.370577787813575"	"0"
"NC_026590.1"	"0.358754529664482"	"0"
"NC_026591.1"	"0.246454610782165"	"0"
"NC_026593.1"	"0.23333908122116"	"0"
"NC_026594.1"	"0.804308011780826"	"1"
"NC_026596.1"	"0.226896506683935"	"0"
"NC_026597.1"	"0.602451494923217"	"0"
"NC_026598.1"	"0.289655776713707"	"0"
"NC_026599.1"	"0.660089931495258"	"0"
"NC_026600.1"	"0.68114210854583"	"0"
"NC_026601.1"	"0.524069980517407"	"0"
"NC_026603.1"	"0.379670531072139"	"0"
"NC_026605.1"	"0.316240078124307"	"0"
"NC_026606.1"	"0.334519522497052"	"0"
"NC_026607.2"	"0.574986070529074"	"0"
"NC_026608.1"	"0.583188549807927"	"0"
"NC_026609.1"	"0.709112334470957"	"0"
"NC_026611.1"	"0.247289118310251"	"0"
"NC_026612.1"	"0.772433191031986"	"1"
"NC_026613.1"	"0.901750560710047"	"1"
"NC_026623.1"	"0.268977480910543"	"0"
"NC_026664.1"	"0.39969356443005"	"0"
"NC_026733.1"	"0.308922089657677"	"0"
"NC_026759.1"	"0.292499186929433"	"0"
"NC_026762.1"	"0.281410540483177"	"0"
"NC_026812.1"	"0.265397797887549"	"0"
"NC_026819.1"	"0.268182437352839"	"0"
"NC_026922.1"	"0.292100898840923"	"0"
"NC_026923.1"	"0.278386567248153"	"0"
"NC_026924.1"	"0.278937062313049"	"0"
"NC_026926.1"	"0.264583700797942"	"0"
"NC_026927.1"	"0.22472441795948"	"0"
"NC_026928.1"	"0.18948648463851"	"0"
"NC_026943.1"	"0.31673381174241"	"0"
"NC_027016.1"	"0.275877253495901"	"0"
"NC_027118.1"	"0.242386139915308"	"0"
"NC_027119.1"	"0.565355372103674"	"0"
"NC_027120.1"	"0.875073352549471"	"1"
"NC_027124.1"	"0.299608100394516"	"0"
"NC_027125.1"	"0.568577704883854"	"0"
"NC_027130.1"	"0.218841066329257"	"0"
"NC_027132.1"	"0.228031194473315"	"0"
"NC_027196.1"	"0.766397897922603"	"1"
"NC_027198.1"	"0.27604266360502"	"0"
"NC_027204.1"	"0.465445810573094"	"0"
"NC_027210.1"	"0.287889495507117"	"0"
"NC_027213.1"	"0.214959597554245"	"0"
"NC_027222.1"	"0.30170717774302"	"0"
"NC_027292.1"	"0.84107910577032"	"1"
"NC_027293.1"	"0.86216430852725"	"1"
"NC_027295.1"	"0.269118965579362"	"0"
"NC_027296.1"	"0.323086983246174"	"0"
"NC_027297.1"	"0.846005014461777"	"1"
"NC_027298.1"	"0.677726115251861"	"0"
"NC_027329.1"	"0.717835158209045"	"0"
"NC_027330.1"	"0.850577104514646"	"1"
"NC_027331.1"	"0.956403233357392"	"1"
"NC_027332.1"	"0.484768836128732"	"0"
"NC_027334.1"	"0.262948580160646"	"0"
"NC_027337.1"	"0.799326552045129"	"1"
"NC_027339.1"	"0.735389342301226"	"0"
"NC_027340.1"	"0.569021908455628"	"0"
"NC_027341.1"	"0.74608483364929"	"1"
"NC_027344.1"	"0.546944971144284"	"0"
"NC_027345.1"	"0.562956034481521"	"0"
"NC_027347.1"	"0.241428439987053"	"0"
"NC_027348.2"	"0.870870344353725"	"1"
"NC_027349.1"	"0.586689209956825"	"0"
"NC_027350.1"	"0.776410712909756"	"0"
"NC_027351.1"	"0.603029592831838"	"0"
"NC_027352.1"	"0.22605233142486"	"0"
"NC_027353.1"	"0.701260616041953"	"0"
"NC_027354.1"	"0.570036818838705"	"0"
"NC_027355.1"	"0.303711613080022"	"0"
"NC_027356.1"	"0.623692972100056"	"0"
"NC_027357.1"	"0.27528280293129"	"0"
"NC_027358.1"	"0.773393335028262"	"1"
"NC_027359.1"	"0.602255230995233"	"0"
"NC_027360.1"	"0.806871504668229"	"1"
"NC_027361.1"	"0.543672821109322"	"0"
"NC_027364.1"	"0.726395357782378"	"0"
"NC_027365.1"	"0.373247792481151"	"0"
"NC_027366.1"	"0.305056280267453"	"0"
"NC_027367.1"	"0.598589805864527"	"0"
"NC_027368.1"	"0.584462418890783"	"0"
"NC_027369.1"	"0.806201959220531"	"1"
"NC_027371.1"	"0.27506173004892"	"0"
"NC_027372.1"	"0.291950165624457"	"0"
"NC_027373.1"	"0.233042210474271"	"0"
"NC_027374.1"	"0.283654294213313"	"0"
"NC_027376.1"	"0.537491065012982"	"0"
"NC_027377.1"	"0.719082142808895"	"0"
"NC_027378.1"	"0.755953262585563"	"0"
"NC_027380.1"	"0.535517673962129"	"0"
"NC_027381.1"	"0.660131734270625"	"0"
"NC_027383.1"	"0.793228934633666"	"1"
"NC_027384.1"	"0.625783737390351"	"0"
"NC_027385.1"	"0.598488098037439"	"0"
"NC_027387.1"	"0.730536307117839"	"0"
"NC_027388.1"	"0.500313125325629"	"0"
